stress_case,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,battery_capacity,reserve_ratio,quantile_z,wind_speed,temperature,objective_value,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
sparse_high_wind,0,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,21902.258169658773,601.950165,546.388211,15777.683975,0.533333,0.533333,170.621111,1.0,0.444444,75,1.0,3188.4179,0.209724,109.0,18.0,31.0,18.0
sparse_high_wind,0,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18305.790006658783,599.051775,509.595479,15777.683975,0.533333,0.533333,173.429502,0.611111,0.444444,75,1.0,3188.4179,0.130584,121.0,15.0,19.0,15.0
sparse_high_wind,0,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18305.790006658783,599.051775,509.595479,15777.683975,0.533333,0.533333,173.429502,0.611111,0.444444,75,1.0,3188.4179,0.14394,121.0,15.0,19.0,15.0
sparse_high_wind,0,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19033.717525578777,634.155904,538.573645,15755.933543,0.76,0.76,169.539316,0.611111,0.166667,75,1.0,3067.8306,0.129315,108.0,16.0,32.0,15.0
sparse_high_wind,0,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16672.33861365878,549.643882,465.481434,15777.683975,0.533333,0.533333,216.636651,0.166667,0.166667,75,1.0,3188.4179,0.118186,126.0,21.0,14.0,16.0
sparse_high_wind,0,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16492.54572681878,534.410225,465.481434,15764.719449,0.76,0.76,214.71567,0.166667,0.166667,75,1.0,3067.8306,0.104219,127.0,24.0,13.0,21.0
sparse_high_wind,1,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,23765.83231343878,622.482979,573.651445,16343.094788,0.56,0.56,171.606055,0.944444,0.555556,75,1.0,3273.8417,0.206836,105.0,16.0,35.0,16.0
sparse_high_wind,1,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19204.924906438777,608.148621,523.317108,16343.094788,0.56,0.56,171.798641,0.722222,0.555556,75,1.0,3273.8417,0.121832,120.0,14.0,20.0,14.0
sparse_high_wind,1,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19204.924906438777,608.148621,523.317108,16343.094788,0.56,0.56,171.798641,0.722222,0.555556,75,1.0,3273.8417,0.121922,120.0,14.0,20.0,14.0
sparse_high_wind,1,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17670.84162487878,598.093149,474.429802,16322.733024,0.76,0.76,149.296648,0.777778,0.444444,75,1.0,3063.9163,0.120673,107.0,11.0,33.0,11.0
sparse_high_wind,1,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17890.29459543878,551.438814,483.132783,16343.094788,0.56,0.56,219.623226,0.444444,0.444444,75,1.0,3273.8417,0.119645,118.0,20.0,22.0,14.0
sparse_high_wind,1,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17733.516733718778,547.003421,486.993822,16363.47436,0.76,0.76,218.326835,0.444444,0.444444,75,1.0,3063.9163,0.10987,118.0,20.0,22.0,14.0
sparse_high_wind,2,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17495.199202757634,558.738853,437.726739,15992.830724,0.56,0.56,156.9794,0.611111,0.444444,75,1.0,3112.1921,0.197683,98.0,18.0,42.0,18.0
sparse_high_wind,2,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17495.199202757634,558.738853,437.726739,15992.830724,0.56,0.56,156.9794,0.611111,0.444444,75,1.0,3112.1921,0.131843,117.0,9.0,23.0,9.0
sparse_high_wind,2,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17495.199202757634,558.738853,437.726739,15992.830724,0.56,0.56,156.9794,0.611111,0.444444,75,1.0,3112.1921,0.131758,121.0,16.0,19.0,16.0
sparse_high_wind,2,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17109.02598747764,547.953615,445.527841,15978.143833,0.706667,0.706667,145.779258,0.722222,0.388889,75,1.0,2851.2536,0.120282,114.0,16.0,26.0,11.0
sparse_high_wind,2,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16772.492526757636,528.38803,448.889338,15992.830724,0.56,0.56,222.098438,0.333333,0.333333,75,1.0,3112.1921,0.136095,132.0,13.0,8.0,9.0
sparse_high_wind,2,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16661.185826517634,522.729348,448.889338,15986.416168,0.706667,0.706667,220.41754,0.333333,0.333333,75,1.0,2851.2536,0.110395,129.0,18.0,11.0,11.0
sparse_high_wind,3,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,26563.513042498595,685.30467,692.54418,16551.271044,0.573333,0.573333,204.127962,0.944444,0.333333,75,1.0,3556.5486,0.200884,111.0,15.0,29.0,15.0
sparse_high_wind,3,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,22157.732274498605,674.039237,619.465387,16551.271044,0.573333,0.573333,211.827324,0.555556,0.333333,75,1.0,3556.5486,0.119922,126.0,14.0,14.0,14.0
sparse_high_wind,3,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,22157.732274498605,674.039237,619.465387,16551.271044,0.573333,0.573333,211.827324,0.555556,0.333333,75,1.0,3556.5486,0.131616,126.0,14.0,14.0,14.0
sparse_high_wind,3,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,20881.000990738597,647.817922,609.924993,16531.703672,0.773333,0.773333,186.228853,0.555556,0.111111,75,1.0,3241.1706,0.13957,116.0,20.0,24.0,20.0
sparse_high_wind,3,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17237.85370849859,543.625893,447.748851,16551.271044,0.573333,0.573333,249.755095,0.111111,0.111111,75,1.0,3556.5486,0.134678,129.0,14.0,11.0,12.0
sparse_high_wind,3,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17004.9777592586,540.500337,447.748851,16539.78951,0.773333,0.773333,246.723079,0.111111,0.111111,75,1.0,3241.1706,0.117007,123.0,28.0,17.0,17.0
sparse_high_wind,4,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18354.067754141688,592.553129,547.447851,16025.736139,0.56,0.56,159.799225,0.666667,0.333333,75,1.0,3527.2144,0.225893,107.0,14.0,33.0,14.0
sparse_high_wind,4,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18354.067754141688,592.553129,547.447851,16025.736139,0.56,0.56,159.799225,0.666667,0.333333,75,1.0,3527.2144,0.148207,119.0,20.0,21.0,18.0
sparse_high_wind,4,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18354.067754141688,592.553129,547.447851,16025.736139,0.56,0.56,159.799225,0.666667,0.333333,75,1.0,3527.2144,0.129247,124.0,18.0,16.0,18.0
sparse_high_wind,4,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19220.46143566169,609.665922,604.352871,16006.640317,0.746667,0.746667,165.438781,0.611111,0.222222,75,1.0,2995.4051,0.140994,104.0,14.0,36.0,13.0
sparse_high_wind,4,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16257.893667141687,532.37308,451.972493,16025.736139,0.56,0.56,202.565321,0.166667,0.166667,75,1.0,3527.2144,0.141947,127.0,20.0,13.0,19.0
sparse_high_wind,4,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16230.577056861688,549.025372,451.972493,16017.047049,0.746667,0.746667,201.728129,0.166667,0.166667,75,1.0,2995.4051,0.117733,117.0,26.0,23.0,23.0
sparse_high_wind,5,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,21584.89498945774,638.193215,517.025487,16321.615672,0.586667,0.586667,144.628511,0.944444,0.333333,75,1.0,3336.9531,0.235138,105.0,13.0,35.0,13.0
sparse_high_wind,5,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18410.035734457742,590.901994,480.774194,16321.615672,0.586667,0.586667,154.546998,0.666667,0.388889,75,1.0,3336.9531,0.146251,122.0,11.0,18.0,9.0
sparse_high_wind,5,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18410.035734457742,590.901994,480.774194,16321.615672,0.586667,0.586667,154.546998,0.666667,0.388889,75,1.0,3336.9531,0.132881,126.0,9.0,14.0,9.0
sparse_high_wind,5,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,17006.71489785774,573.011201,426.507845,16305.938049,0.746667,0.746667,139.794731,0.722222,0.277778,75,1.0,2975.6335,0.14426,112.0,19.0,28.0,13.0
sparse_high_wind,5,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16943.489687457743,544.493204,434.25516,16321.615672,0.586667,0.586667,228.196142,0.277778,0.277778,75,1.0,3336.9531,0.135824,124.0,27.0,16.0,22.0
sparse_high_wind,5,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16813.610686857737,541.545803,434.25516,16305.938049,0.746667,0.746667,226.188896,0.277778,0.277778,75,1.0,2975.6335,0.122221,131.0,20.0,9.0,8.0
sparse_high_wind,6,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18306.977444112035,605.401125,510.684526,15987.993411,0.546667,0.546667,156.746413,0.555556,0.388889,75,1.0,3196.8348,0.235149,111.0,14.0,29.0,14.0
sparse_high_wind,6,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18306.977444112035,605.401125,510.684526,15987.993411,0.546667,0.546667,156.746413,0.555556,0.388889,75,1.0,3196.8348,0.146793,123.0,20.0,17.0,20.0
sparse_high_wind,6,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18306.977444112035,605.401125,510.684526,15987.993411,0.546667,0.546667,156.746413,0.555556,0.388889,75,1.0,3196.8348,0.148621,123.0,20.0,17.0,20.0
sparse_high_wind,6,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,20096.348557272042,654.519549,607.501519,15967.218914,0.76,0.76,168.090929,0.611111,0.222222,75,1.0,3095.0389,0.142947,112.0,29.0,28.0,13.0
sparse_high_wind,6,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16686.67674211204,569.363249,479.724417,15987.993411,0.546667,0.546667,211.339995,0.222222,0.222222,75,1.0,3196.8348,0.139896,126.0,19.0,14.0,15.0
sparse_high_wind,6,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16529.63923459204,563.228341,476.126924,15988.385786,0.76,0.76,209.264983,0.222222,0.222222,75,1.0,3095.0389,0.112762,126.0,19.0,14.0,15.0
sparse_high_wind,7,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,22443.33067082196,601.489907,536.041552,15920.975696,0.533333,0.533333,154.762335,0.944444,0.277778,75,1.0,3426.0351,0.192475,115.0,16.0,25.0,16.0
sparse_high_wind,7,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19756.998878821963,635.443523,593.515414,15920.975696,0.533333,0.533333,181.307175,0.5,0.277778,75,1.0,3426.0351,0.099536,123.0,15.0,17.0,15.0
sparse_high_wind,7,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19756.998878821963,635.443523,593.515414,15920.975696,0.533333,0.533333,181.307175,0.5,0.277778,75,1.0,3426.0351,0.129085,123.0,15.0,17.0,15.0
sparse_high_wind,7,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19389.26266830196,605.59798,528.73868,15903.911758,0.706667,0.706667,162.38251,0.5,0.222222,75,1.0,3213.5352,0.12402,114.0,15.0,26.0,11.0
sparse_high_wind,7,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,16011.575558821964,534.679848,416.08845,15920.975696,0.533333,0.533333,226.552582,0.111111,0.111111,75,1.0,3426.0351,0.125015,128.0,15.0,12.0,13.0
sparse_high_wind,7,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,15500.235541621965,526.091733,386.406696,15917.791766,0.706667,0.706667,220.245044,0.111111,0.111111,75,1.0,3213.5352,0.091989,128.0,15.0,12.0,13.0
sparse_high_wind,8,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,22332.60073787992,629.50464,523.090971,15858.846419,0.546667,0.546667,132.483348,0.888889,0.444444,75,1.0,2835.3611,0.19355,105.0,15.0,35.0,13.0
sparse_high_wind,8,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18175.857903879918,569.60907,523.464839,15858.846419,0.546667,0.546667,147.063359,0.611111,0.5,75,1.0,2835.3611,0.12294,124.0,22.0,16.0,21.0
sparse_high_wind,8,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,18175.857903879918,569.60907,523.464839,15858.846419,0.546667,0.546667,147.063359,0.611111,0.5,75,1.0,2835.3611,0.133847,123.0,11.0,17.0,11.0
sparse_high_wind,8,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19046.845001319918,620.115091,571.837531,15842.690186,0.706667,0.706667,139.80047,0.666667,0.333333,75,1.0,2556.3669,0.146509,108.0,18.0,32.0,14.0
sparse_high_wind,8,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,15995.353793879913,517.970162,427.089148,15858.846419,0.546667,0.546667,193.927656,0.333333,0.333333,75,1.0,2835.3611,0.131969,130.0,22.0,10.0,18.0
sparse_high_wind,8,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,15980.789112519918,507.412769,427.089148,15853.404383,0.706667,0.706667,192.608817,0.333333,0.333333,75,1.0,2556.3669,0.105276,130.0,22.0,10.0,18.0
sparse_high_wind,9,alns_pinn_full,alns_full,75,18,3,6,125.0,0.2,1.96,12.0,34.0,22684.5058765581,603.306966,592.905933,16241.493564,0.546667,0.546667,155.938104,1.0,0.388889,75,1.0,2842.8024,0.204067,110.0,13.0,30.0,13.0
sparse_high_wind,9,no_energy_repair,alns_full_no_energy_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19536.3616985581,609.58345,480.233219,16241.493564,0.546667,0.546667,161.384186,0.611111,0.388889,75,1.0,2842.8024,0.126727,122.0,17.0,18.0,17.0
sparse_high_wind,9,no_sync_repair,alns_full_no_sync_repair,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19536.3616985581,609.58345,480.233219,16241.493564,0.546667,0.546667,161.384186,0.611111,0.388889,75,1.0,2842.8024,0.130269,122.0,17.0,18.0,17.0
sparse_high_wind,9,no_uq,alns_full_no_uq,75,18,3,6,125.0,0.2,1.96,12.0,34.0,19458.86562995811,614.823739,543.19842,16217.907681,0.786667,0.786667,157.056689,0.555556,0.333333,75,1.0,2615.6797,0.122195,114.0,31.0,26.0,15.0
sparse_high_wind,9,no_risk_value,alns_full_no_risk_value,75,18,3,6,125.0,0.2,1.96,12.0,34.0,14507.968455558099,503.286628,385.705471,16241.493564,0.546667,0.546667,175.730197,0.333333,0.333333,75,1.0,2842.8024,0.128322,127.0,18.0,13.0,12.0
sparse_high_wind,9,alns_fixed,alns_fixed,75,18,3,6,125.0,0.2,1.96,12.0,34.0,14208.913548438102,491.458478,353.975873,16264.772846,0.786667,0.786667,172.083229,0.333333,0.333333,75,1.0,2615.6797,0.106489,126.0,17.0,14.0,16.0
tight_battery,0,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19603.231471604715,552.610469,725.556526,10620.450163,0.466667,0.466667,126.337563,0.944444,0.611111,75,1.0,2748.4295,0.254765,112.0,15.0,28.0,12.0
tight_battery,0,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17916.732974604707,552.079805,727.709182,10620.450163,0.466667,0.466667,141.315119,0.833333,0.611111,75,1.0,2748.4295,0.158354,124.0,19.0,16.0,15.0
tight_battery,0,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17916.732974604707,552.079805,727.709182,10620.450163,0.466667,0.466667,141.315119,0.833333,0.611111,75,1.0,2748.4295,0.155736,126.0,18.0,14.0,18.0
tight_battery,0,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18334.39428164471,534.227942,679.832235,10598.143939,0.72,0.72,142.57243,0.833333,0.333333,75,1.0,2371.4732,0.163417,108.0,22.0,32.0,12.0
tight_battery,0,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17054.596818084712,507.059832,652.021642,10606.04416,0.472973,0.472973,225.133453,0.277778,0.277778,74,1.013514,2748.4295,0.158263,125.0,25.0,15.0,17.0
tight_battery,0,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,16235.972077644714,488.708966,622.261869,10598.143939,0.72,0.72,213.970169,0.277778,0.277778,75,1.0,2371.4732,0.124715,123.0,25.0,17.0,20.0
tight_battery,1,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17498.90872125795,533.187855,675.198778,10250.103544,0.426667,0.426667,150.917922,0.666667,0.388889,75,1.0,2422.7936,0.255971,98.0,18.0,42.0,17.0
tight_battery,1,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17498.90872125795,533.187855,675.198778,10250.103544,0.426667,0.426667,150.917922,0.666667,0.388889,75,1.0,2422.7936,0.195527,119.0,17.0,21.0,14.0
tight_battery,1,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17498.90872125795,533.187855,675.198778,10250.103544,0.426667,0.426667,150.917922,0.666667,0.388889,75,1.0,2422.7936,0.182488,119.0,12.0,21.0,12.0
tight_battery,1,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17132.258373457957,519.42029,674.251975,10221.26201,0.76,0.76,148.503448,0.722222,0.277778,75,1.0,2170.6174,0.168351,105.0,16.0,35.0,12.0
tight_battery,1,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17635.865789257954,511.68676,688.064295,10250.103544,0.426667,0.426667,234.99744,0.222222,0.222222,75,1.0,2422.7936,0.154508,125.0,21.0,15.0,14.0
tight_battery,1,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17403.09681185796,501.431165,688.064295,10225.826541,0.76,0.76,231.944564,0.222222,0.222222,75,1.0,2170.6174,0.129102,125.0,21.0,15.0,15.0
tight_battery,2,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18662.650321966572,507.46867,668.507391,10036.020598,0.426667,0.426667,118.762745,1.0,0.611111,75,1.0,2284.9221,0.252934,113.0,12.0,27.0,12.0
tight_battery,2,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,16411.22577196657,512.332616,666.705033,10036.020598,0.426667,0.426667,124.852793,0.722222,0.555556,75,1.0,2284.9221,0.165014,124.0,16.0,16.0,16.0
tight_battery,2,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,16411.22577196657,512.332616,666.705033,10036.020598,0.426667,0.426667,124.852793,0.722222,0.555556,75,1.0,2284.9221,0.159288,122.0,13.0,18.0,13.0
tight_battery,2,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,16418.931615406567,500.249282,654.982989,10010.695299,0.72,0.72,124.356024,0.777778,0.333333,75,1.0,1998.7445,0.159729,110.0,15.0,30.0,10.0
tight_battery,2,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18072.46475896657,525.719596,725.31544,10036.020598,0.426667,0.426667,228.201381,0.277778,0.277778,75,1.0,2284.9221,0.153655,126.0,16.0,14.0,11.0
tight_battery,2,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18218.492165086573,543.881804,780.134511,10017.731776,0.72,0.72,229.236714,0.277778,0.277778,75,1.0,2018.2694,0.120836,131.0,19.0,9.0,14.0
tight_battery,3,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18736.5297241278,580.563601,765.876876,9957.150145,0.453333,0.453333,160.093641,0.833333,0.666667,75,1.0,2468.0595,0.265397,113.0,14.0,27.0,14.0
tight_battery,3,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18736.5297241278,580.563601,765.876876,9957.150145,0.453333,0.453333,160.093641,0.833333,0.666667,75,1.0,2468.0595,0.168521,128.0,12.0,12.0,9.0
tight_battery,3,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18736.5297241278,580.563601,765.876876,9957.150145,0.453333,0.453333,160.093641,0.833333,0.666667,75,1.0,2468.0595,0.166125,127.0,9.0,13.0,9.0
tight_battery,3,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17505.493482047797,514.408858,650.966383,9933.622788,0.72,0.72,152.966325,0.777778,0.444444,75,1.0,2041.772,0.159249,113.0,10.0,27.0,8.0
tight_battery,3,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17919.158120127795,523.441736,680.230254,9957.150145,0.453333,0.453333,215.473414,0.333333,0.333333,75,1.0,2468.0595,0.152205,128.0,18.0,12.0,8.0
tight_battery,3,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18600.7031026078,528.985553,768.252232,9938.200723,0.72,0.72,222.278019,0.333333,0.333333,75,1.0,2041.772,0.12541,130.0,7.0,10.0,7.0
tight_battery,4,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,21271.54704005499,562.550785,721.824107,10485.779159,0.453333,0.453333,144.562466,0.944444,0.444444,75,1.0,2829.0823,0.261648,113.0,18.0,27.0,15.0
tight_battery,4,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,20864.535047054986,564.005677,772.068137,10485.779159,0.453333,0.453333,166.891585,0.777778,0.388889,75,1.0,2829.0823,0.154314,122.0,17.0,18.0,14.0
tight_battery,4,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,20864.535047054986,564.005677,772.068137,10485.779159,0.453333,0.453333,166.891585,0.777778,0.388889,75,1.0,2829.0823,0.145539,117.0,12.0,23.0,12.0
tight_battery,4,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18746.420056494975,539.449904,672.119031,10460.990186,0.733333,0.733333,146.6571,0.777778,0.277778,75,1.0,2348.7812,0.155125,108.0,19.0,32.0,15.0
